"","game_id","season","week","home_team","away_team","home_points","away_points","matchup","formatted_spread","over_under"
"1",401426532,2022,1,"Western Kentucky","Austin Peay",38,27,"Austin Peay @ Western Kentucky","Western Kentucky -32.5","73.0"
"2",401405059,2022,1,"Northwestern","Nebraska",31,28,"Nebraska @ Northwestern","Nebraska -13","52.0"
"3",401439512,2022,1,"Florida Memorial University","Edward Waters",39,34,"Edward Waters @ Florida Memorial University",NA,NA
"4",401413213,2022,1,"Jacksonville State","Stephen F. Austin",42,17,"Stephen F. Austin @ Jacksonville State","Stephen F. Austin -8.0","55.0"
"5",401413256,2022,1,"UNLV","Idaho State",52,21,"Idaho State @ UNLV","UNLV -22.5","51"
"6",401405058,2022,1,"Illinois","Wyoming",38,6,"Wyoming @ Illinois","Illinois -14.0","43.0"
"7",401404146,2022,1,"Utah State","Connecticut",31,20,"Connecticut @ Utah State","Utah State -23.0","59.0"
"8",401411090,2022,1,"Florida State","Duquesne",47,7,"Duquesne @ Florida State","Florida State -41.5","57.0"
"9",401426530,2022,1,"Florida Atlantic","Charlotte",43,13,"Charlotte @ Florida Atlantic","Florida Atlantic -7.0","60.0"
"10",401422922,2022,1,"Mercer","Morehead State",63,13,"Morehead State @ Mercer","Mercer -27.5","58.0"
"11",401423448,2022,1,"Alabama State","Howard",23,13,"Howard @ Alabama State","Alabama State -1","53.5"
"12",401411091,2022,1,"North Carolina","Florida A&M",56,24,"Florida A&M @ North Carolina","North Carolina -45","56.5"
"13",401426531,2022,1,"UTEP","North Texas",13,31,"North Texas @ UTEP","North Texas -1.5","54.0"
"14",401409235,2022,1,"New Mexico State","Nevada",12,23,"Nevada @ New Mexico State","Nevada -7.5","48.0"
"15",401403853,2022,1,"Hawai'i","Vanderbilt",10,63,"Vanderbilt @ Hawai'i","Vanderbilt -9.5","54.5"
"16",401437007,2022,1,"New Mexico Highlands","Eastern New Mexico",18,34,"Eastern New Mexico @ New Mexico Highlands",NA,NA
"17",401433043,2022,1,"Southern Connecticut State","Shepherd",7,48,"Shepherd @ Southern Connecticut State",NA,NA
"18",401428480,2022,1,"Wagner","Fordham",31,48,"Fordham @ Wagner","Fordham -27.5","64.0"
"19",401431561,2022,1,"Saginaw Valley","WV Wesleyan",72,0,"WV Wesleyan @ Saginaw Valley",NA,NA
"20",401431978,2022,1,"Chowan","Barton College",3,17,"Barton College @ Chowan",NA,NA
"21",401430722,2022,1,"Tusculum","St. Augustine's",70,13,"St. Augustine's @ Tusculum",NA,NA
"22",401430716,2022,1,"Bluefield","Johnson C Smith",35,34,"Johnson C Smith @ Bluefield",NA,NA
"23",401416568,2022,1,"Akron","St Francis (PA)",30,23,"St Francis (PA) @ Akron",NA,NA
"24",401432134,2022,1,"Clarion","West Liberty",14,21,"West Liberty @ Clarion",NA,NA
"25",401418776,2022,1,"Indiana State","North Alabama",17,14,"North Alabama @ Indiana State","Indiana State -3.5","51.5"
"26",401431571,2022,1,"Ashland","Notre Dame College",31,14,"Notre Dame College @ Ashland",NA,NA
"27",401431542,2022,1,"Michigan Tech","Wisconsin-Platteville",23,13,"Wisconsin-Platteville @ Michigan Tech",NA,NA
"28",401421137,2022,1,"Campbell","The Citadel",29,10,"The Citadel @ Campbell","Campbell -9.5","56"
"29",401432987,2022,1,"California (PA)","Fairmont State",35,15,"Fairmont State @ California (PA)",NA,NA
"30",401431936,2022,1,"Washburn","Lincoln (MO)",45,3,"Lincoln (MO) @ Washburn",NA,NA
"31",401431531,2022,1,"Grand Valley State","Colorado Mines",25,22,"Colorado Mines @ Grand Valley State",NA,NA
"32",401431517,2022,1,"Quincy","Glenville State",15,44,"Glenville State @ Quincy",NA,NA
"33",401431509,2022,1,"Missouri S&T","South Dakota Mines",20,43,"South Dakota Mines @ Missouri S&T",NA,NA
"34",401431499,2022,1,"Northern Michigan","McKendree",24,31,"McKendree @ Northern Michigan",NA,NA
"35",401431484,2022,1,"Southern Nazarene","Arkansas-Monticello",26,40,"Arkansas-Monticello @ Southern Nazarene",NA,NA
"36",401431479,2022,1,"Southern Arkansas","Northwestern Oklahoma State",62,31,"Northwestern Oklahoma State @ Southern Arkansas",NA,NA
"37",401431472,2022,1,"Southeastern Oklahoma","Arkansas Tech",41,34,"Arkansas Tech @ Southeastern Oklahoma",NA,NA
"38",401431465,2022,1,"Oklahoma Baptist","Ouachita Baptist",32,42,"Ouachita Baptist @ Oklahoma Baptist",NA,NA
"39",401431408,2022,1,"East Central","Harding",12,29,"Harding @ East Central",NA,NA
"40",401432429,2022,1,"Northern State","Upper Iowa",30,0,"Upper Iowa @ Northern State",NA,NA
"41",401432119,2022,1,"Frostburg State","American International",21,7,"American International @ Frostburg State",NA,NA
"42",401455581,2022,1,"Pace","East Stroudsburg",31,16,"East Stroudsburg @ Pace",NA,NA
"43",401421156,2022,1,"Furman","North Greenville",52,0,"North Greenville @ Furman",NA,NA
"44",401431214,2022,1,"Trine","Anderson (IN)",38,0,"Anderson (IN) @ Trine",NA,NA
"45",401432392,2022,1,"Bemidji State","Minnesota State",34,37,"Minnesota State @ Bemidji State",NA,NA
"46",401432403,2022,1,"Minnesota-Duluth","Southwest Minnesota State",31,21,"Southwest Minnesota State @ Minnesota-Duluth",NA,NA
"47",401438595,2022,1,"Gannon","Charleston (WV)",47,13,"Charleston (WV) @ Gannon",NA,NA
"48",401403864,2022,1,"Tennessee","Ball State",59,10,"Ball State @ Tennessee","Tennessee -37.0","66.0"
"49",401438660,2022,1,"Lakeland University","Illinois College",20,38,"Illinois College @ Lakeland University",NA,NA
"50",401424414,2022,1,"Stony Brook","Rhode Island",14,35,"Rhode Island @ Stony Brook","Rhode Island -0.0","46.0"
"51",401418645,2022,1,"Samford","Kennesaw State",27,17,"Kennesaw State @ Samford","Kennesaw State -13.5","68.5"
"52",401430986,2022,1,"Millsaps","Belhaven College",21,49,"Belhaven College @ Millsaps",NA,NA
"53",401415610,2022,1,"UCF","South Carolina State",56,10,"South Carolina State @ UCF","UCF -43.5","57.5"
"54",401438604,2022,1,"UVA-Wise","Ferrum",41,9,"Ferrum @ UVA-Wise",NA,NA
"55",401432412,2022,1,"Minnesota St-Moorhead","Sioux Falls",14,27,"Sioux Falls @ Minnesota St-Moorhead",NA,NA
"56",401432383,2022,1,"St. Anselm","Millersville",28,10,"Millersville @ St. Anselm",NA,NA
"57",401432152,2022,1,"Wheeling Jesuit","Seton Hill College",25,11,"Seton Hill College @ Wheeling Jesuit",NA,NA
"58",401432239,2022,1,"Gardner-Webb","Limestone",56,21,"Limestone @ Gardner-Webb",NA,NA
"59",401424402,2022,1,"New Hampshire","Monmouth",31,21,"Monmouth @ New Hampshire","Monmouth -1.5","48.5"
"60",401426533,2022,1,"Florida International","Bryant",38,37,"Bryant @ Florida International","Florida International -10.5","58.5"
"61",401411092,2022,1,"Pittsburgh","West Virginia",38,31,"West Virginia @ Pittsburgh","Pittsburgh -7.5","50.0"
"62",401441990,2022,1,"Toledo","Long Island University",37,0,"Long Island University @ Toledo","Toledo -47.0","57.5"
"63",401430702,2022,1,"Virginia Union","Virginia Lynchburg",77,0,"Virginia Lynchburg @ Virginia Union",NA,NA
"64",401431849,2022,1,"Valdosta State","Keiser University",36,21,"Keiser University @ Valdosta State",NA,NA
"65",401416569,2022,1,"Oklahoma State","Central Michigan",58,44,"Central Michigan @ Oklahoma State","Oklahoma State -20.5","58.0"
"66",401411093,2022,1,"Wake Forest","VMI",44,10,"VMI @ Wake Forest","Wake Forest -33.5","66.5"
"67",401431591,2022,1,"Ferris State","Central Washington",36,20,"Central Washington @ Ferris State",NA,NA
"68",401432421,2022,1,"Concordia-St. Paul","Augustana (SD)",14,28,"Augustana (SD) @ Concordia-St. Paul",NA,NA
"69",401420840,2022,1,"UT Martin","Western Illinois",42,25,"Western Illinois @ UT Martin","UT Martin -17","61.5"
"70",401425510,2022,1,"East Tennessee State","Mars Hill",44,7,"Mars Hill @ East Tennessee State",NA,NA
"71",401416592,2022,1,"Northern Illinois","Eastern Illinois",34,27,"Eastern Illinois @ Northern Illinois","Northern Illinois -35.0","55.5"
"72",401433087,2022,1,"William Jewell College","Colorado Mesa",14,37,"Colorado Mesa @ William Jewell College",NA,NA
"73",401432372,2022,1,"Emporia State","Northeastern State",42,17,"Northeastern State @ Emporia State",NA,NA
"74",401432370,2022,1,"Missouri Western","Central Oklahoma",35,0,"Central Oklahoma @ Missouri Western",NA,NA
"75",401431945,2022,1,"Missouri Southern State","Nebraska-Kearney",7,24,"Nebraska-Kearney @ Missouri Southern State",NA,NA
"76",401431886,2022,1,"Angelo State","Chadron State",35,0,"Chadron State @ Angelo State",NA,NA
"77",401431926,2022,1,"Northwest Missouri State","Fort Hays State",33,19,"Fort Hays State @ Northwest Missouri State",NA,NA
"78",401420806,2022,1,"Central Arkansas","Missouri State",14,27,"Missouri State @ Central Arkansas","Missouri State -16.5","65.5"
"79",401420877,2022,1,"Southern Utah","St. Thomas (MN)",44,13,"St. Thomas (MN) @ Southern Utah","Southern Utah -3","49.5"
"80",401426534,2022,1,"UAB","Alabama A&M",59,0,"Alabama A&M @ UAB","UAB -41.0","60.5"
"81",401426537,2022,1,"Missouri","Louisiana Tech",52,24,"Louisiana Tech @ Missouri","Missouri -20.5","62.5"
"82",401421125,2022,1,"Texas A&M-Commerce","Lincoln University (CA)",52,7,"Lincoln University (CA) @ Texas A&M-Commerce",NA,NA
"83",401431457,2022,1,"Henderson State","Southwestern Oklahoma",30,13,"Southwestern Oklahoma @ Henderson State",NA,NA
"84",401431915,2022,1,"Pittsburg State","Central Missouri State",21,10,"Central Missouri State @ Pittsburg State",NA,NA
"85",401418782,2022,1,"Abilene Christian","Lamar",28,14,"Lamar @ Abilene Christian","Abilene Christian -16.0","50.5"
"86",401405064,2022,1,"Purdue","Penn State",31,35,"Penn State @ Purdue","Penn State -3.5","53.0"
"87",401420880,2022,1,"Tarleton State","Mississippi Valley State",29,13,"Mississippi Valley State @ Tarleton State","Tarleton State -13","51"
"88",401433070,2022,1,"Dickinson State","Black Hills State",2,17,"Black Hills State @ Dickinson State",NA,NA
"89",401431610,2022,1,"Weber State","Western Oregon",41,5,"Western Oregon @ Weber State",NA,NA
"90",401405060,2022,1,"Minnesota","New Mexico State",38,0,"New Mexico State @ Minnesota","Minnesota -36.0","52.0"
"91",401403965,2022,1,"Arizona State","Northern Arizona",40,3,"Northern Arizona @ Arizona State","Arizona State -25.5","52.5"
"92",401415213,2022,1,"San José State","Portland State",21,17,"Portland State @ San José State","San José State -22.0","51.0"
"93",401413224,2022,1,"Fresno State","Cal Poly",35,7,"Cal Poly @ Fresno State","Fresno State -43.0","63.0"
"94",401450192,2022,1,"Salisbury","Albright",49,0,"Albright @ Salisbury",NA,NA
"95",401433057,2022,1,"West Chester","Bentley",17,16,"Bentley @ West Chester",NA,NA
"96",401424415,2022,1,"Villanova","Lehigh",45,17,"Lehigh @ Villanova","Villanova -27.5","43.0"
"97",401431040,2022,1,"Curry","MIT",20,34,"MIT @ Curry",NA,NA
"98",401416590,2022,1,"Eastern Michigan","Eastern Kentucky",42,34,"Eastern Kentucky @ Eastern Michigan","Eastern Michigan -10.5","58.0"
"99",401435072,2022,1,"Merrimack","Holy Cross",17,31,"Holy Cross @ Merrimack","Holy Cross -23.5","50.0"
"100",401450139,2022,1,"Alvernia University","Ursinus",27,59,"Ursinus @ Alvernia University",NA,NA
"101",401426330,2022,1,"Old Dominion","Virginia Tech",20,17,"Virginia Tech @ Old Dominion","Virginia Tech -6.0","48.0"
"102",401416591,2022,1,"Michigan State","Western Michigan",35,13,"Western Michigan @ Michigan State","Michigan State -22.0","54.5"
"103",401439539,2022,1,"Springfield","Western New England",42,14,"Western New England @ Springfield",NA,NA
"104",401436997,2022,1,"Franklin & Marshall","Lebanon Valley",26,7,"Lebanon Valley @ Franklin & Marshall",NA,NA
"105",401426535,2022,1,"Charlotte","William & Mary",24,41,"William & Mary @ Charlotte","Charlotte -4.5","52.0"
"106",401438606,2022,1,"Westfield State","Nichols",29,30,"Nichols @ Westfield State",NA,NA
"107",401432654,2022,1,"Carnegie Mellon","Whitworth",35,17,"Whitworth @ Carnegie Mellon",NA,NA
"108",401439542,2022,1,"Worcester State College","Worcester Polytechnic",21,58,"Worcester Polytechnic @ Worcester State College",NA,NA
"109",401431107,2022,1,"Hobart","Alfred",36,6,"Alfred @ Hobart",NA,NA
"110",401438649,2022,1,"Fitchburg State","Dean College",33,28,"Dean College @ Fitchburg State",NA,NA
"111",401435140,2022,1,"Merchant Marine","FDU-Florham",7,17,"FDU-Florham @ Merchant Marine",NA,NA
"112",401411094,2022,1,"Duke","Temple",30,0,"Temple @ Duke","Duke -9.5","51.0"
"113",401405061,2022,1,"Indiana","Illinois",23,20,"Illinois @ Indiana","Indiana -1.0","48.0"
"114",401404052,2022,1,"Kansas","Tennessee Tech",56,10,"Tennessee Tech @ Kansas","Kansas -30.0","62.0"
"115",401403966,2022,1,"Colorado","TCU",13,38,"TCU @ Colorado","TCU -14.0","59.5"
"116",401411096,2022,1,"East Carolina","NC State",20,21,"NC State @ East Carolina","NC State -12.5","52.0"
"117",401433013,2022,1,"Assumption","Kutztown",3,0,"Kutztown @ Assumption",NA,NA
"118",401431403,2022,1,"Marist","Georgetown",12,43,"Georgetown @ Marist","Georgetown -0","43"
"119",401431050,2022,1,"UMass Dartmouth","Husson",35,14,"Husson @ UMass Dartmouth",NA,NA
"120",401432790,2022,1,"Delaware Valley","Westminster PA",22,8,"Westminster PA @ Delaware Valley",NA,NA
"121",401435118,2022,1,"SUNY Cortland","Wittenberg",48,28,"Wittenberg @ SUNY Cortland",NA,NA
"122",401438614,2022,1,"Salve Regina","Norwich",7,0,"Norwich @ Salve Regina",NA,NA
"123",401441936,2022,1,"Brockport State (NY)","Framingham State",27,7,"Framingham State @ Brockport State (NY)",NA,NA
"124",401432529,2022,1,"College of New Jersey","Moravian",31,13,"Moravian @ College of New Jersey",NA,NA
"125",401432740,2022,1,"Allegheny","Union",27,42,"Union @ Allegheny",NA,NA
"126",401432551,2022,1,"Bridgewater State","Ithaca",14,51,"Ithaca @ Bridgewater State",NA,NA
"127",401432616,2022,1,"Ohio Wesleyan","Otterbein",13,21,"Otterbein @ Ohio Wesleyan",NA,NA
"128",401415611,2022,1,"Navy","Delaware",7,14,"Delaware @ Navy","Navy -13.0","49.5"
"129",401428336,2022,1,"Robert Morris","Dayton",20,22,"Dayton @ Robert Morris","Robert Morris -1.5","59.5"
"130",401403865,2022,1,"Texas A&M","Sam Houston State",31,0,"Sam Houston State @ Texas A&M","Texas A&M -38.0","55.5"
"131",401430960,2022,1,"Marietta","Dubuque",14,13,"Dubuque @ Marietta",NA,NA
"132",401431029,2022,1,"Case Western Reserve","Johns Hopkins",14,54,"Johns Hopkins @ Case Western Reserve",NA,NA
"133",401432518,2022,1,"Wayland Baptist","Hardin-Simmons",14,79,"Hardin-Simmons @ Wayland Baptist",NA,NA
"134",401405062,2022,1,"Iowa","South Dakota State",7,3,"South Dakota State @ Iowa","Iowa -10.5","42"
"135",401422975,2022,1,"Charleston Southern","Western Carolina",38,52,"Western Carolina @ Charleston Southern","Western Carolina -3","63"
"136",401405067,2022,1,"Michigan","Colorado State",51,7,"Colorado State @ Michigan","Michigan -31.0","61.0"
"137",401405066,2022,1,"Maryland","Buffalo",31,10,"Buffalo @ Maryland","Maryland -24.0","66.0"
"138",401405069,2022,1,"Boston College","Rutgers",21,22,"Rutgers @ Boston College","Boston College -9.5","47.0"
"139",401439546,2022,1,"Greensboro","Guilford",48,37,"Guilford @ Greensboro",NA,NA
"140",401411095,2022,1,"Appalachian State","North Carolina",61,63,"North Carolina @ Appalachian State","Appalachian State -3.0","56.5"
"141",401431984,2022,1,"Ohio Dominican","Findlay",28,14,"Findlay @ Ohio Dominican",NA,NA
"142",401431067,2022,1,"Albion","Carthage",52,0,"Carthage @ Albion",NA,NA
"143",401404147,2022,1,"Connecticut","Central Connecticut",28,3,"Central Connecticut @ Connecticut","Connecticut -21.0","51.0"
"144",401450146,2022,1,"Plymouth State","Castleton State College",20,7,"Castleton State College @ Plymouth State",NA,NA
"145",401431015,2022,1,"Southwestern University","Cal Lutheran",7,37,"Cal Lutheran @ Southwestern University",NA,NA
"146",401445766,2022,1,"Morrisville State","Kean",10,0,"Kean @ Morrisville State",NA,NA
"147",401422987,2022,1,"Lafayette","Sacred Heart",6,0,"Sacred Heart @ Lafayette","Sacred Heart -6.5","36.5"
"148",401411100,2022,1,"Virginia","Richmond",34,17,"Richmond @ Virginia","Virginia -21","60.5"
"149",401431202,2022,1,"Hope","Aurora",38,34,"Aurora @ Hope",NA,NA
"150",401439518,2022,1,"St. John Fisher","Buffalo State",62,21,"Buffalo State @ St. John Fisher",NA,NA
"151",401438672,2022,1,"Gettysburg","Bridgewater (VA)",14,29,"Bridgewater (VA) @ Gettysburg",NA,NA
"152",401429850,2022,1,"Bowie State","New Haven",27,20,"New Haven @ Bowie State",NA,NA
"153",401433022,2022,1,"Post University","Lock Haven",34,35,"Lock Haven @ Post University",NA,NA
"154",401431866,2022,1,"Erskine","UFTL",49,2,"UFTL @ Erskine",NA,NA
"155",401431525,2022,1,"Truman State","Davenport",19,20,"Davenport @ Truman State",NA,NA
"156",401432110,2022,1,"Emory & Henry","Concord",20,27,"Concord @ Emory & Henry",NA,NA
"157",401438554,2022,1,"Augustana (IL)","Rhodes",34,28,"Rhodes @ Augustana (IL)",NA,NA
"158",401433049,2022,1,"WV State","Shippensburg",29,6,"Shippensburg @ WV State",NA,NA
"159",401431840,2022,1,"Brevard College","Shorter",6,45,"Shorter @ Brevard College",NA,NA
"160",401435131,2022,1,"McDaniel College","Catholic University",27,37,"Catholic University @ McDaniel College",NA,NA
"161",401437201,2022,1,"Alfred State College","Misericordia",17,14,"Misericordia @ Alfred State College",NA,NA
"162",401431206,2022,1,"Kalamazoo","Oberlin",21,14,"Oberlin @ Kalamazoo",NA,NA
"163",401445128,2022,1,"St Lawrence","Endicott College",0,27,"Endicott College @ St Lawrence",NA,NA
"164",401445793,2022,1,"William Paterson","Western Connecticut State",28,7,"Western Connecticut State @ William Paterson",NA,NA
"165",401431551,2022,1,"Northwood (MI)","Kentucky Wesleyan",55,13,"Kentucky Wesleyan @ Northwood (MI)",NA,NA
"166",401431150,2022,1,"Lycoming","Susquehanna",16,45,"Susquehanna @ Lycoming",NA,NA
"167",401430951,2022,1,"Coe","Cornell College (IA)",56,7,"Cornell College (IA) @ Coe",NA,NA
"168",401432581,2022,1,"Kenyon","Bluffton",33,26,"Bluffton @ Kenyon",NA,NA
"169",401438225,2022,1,"Franklin Pierce","Edinboro",7,10,"Edinboro @ Franklin Pierce",NA,NA
"170",401431255,2022,1,"Rockford","Beloit College",41,14,"Beloit College @ Rockford",NA,NA
"171",401431274,2022,1,"Ripon","St. Norbert",13,10,"St. Norbert @ Ripon",NA,NA
"172",401431194,2022,1,"Ohio Northern","Alma College",13,16,"Alma College @ Ohio Northern",NA,NA
"173",401432623,2022,1,"Wabash College","Hampden-Sydney",52,48,"Hampden-Sydney @ Wabash College",NA,NA
"174",401432772,2022,1,"Grove City College","Juniata",63,6,"Juniata @ Grove City College",NA,NA
"175",401432543,2022,1,"Gallaudet","Waynesburg",14,52,"Waynesburg @ Gallaudet",NA,NA
"176",401432726,2022,1,"Methodist","Shenandoah",10,27,"Shenandoah @ Methodist",NA,NA
"177",401439531,2022,1,"St. Vincent","Stevenson",21,25,"Stevenson @ St. Vincent",NA,NA
"178",401441262,2022,1,"Montclair State","Thiel College",27,6,"Thiel College @ Montclair State",NA,NA
"179",401432817,2022,1,"Sewanee Univ. of the South","St. Scholastica",50,0,"St. Scholastica @ Sewanee Univ. of the South",NA,NA
"180",401459907,2022,1,"Hartwick","SUNY Maritime",31,10,"SUNY Maritime @ Hartwick",NA,NA
"181",401438685,2022,1,"Widener","Rowan",20,42,"Rowan @ Widener",NA,NA
"182",401431143,2022,1,"DePauw","Rose-Hulman",17,14,"Rose-Hulman @ DePauw",NA,NA
"183",401479976,2022,1,"Kentucky State","Delta State",10,33,"Delta State @ Kentucky State",NA,NA
"184",401423136,2022,1,"Butler","St. Thomas University (Fl)",31,26,"St. Thomas University (Fl) @ Butler",NA,NA
"185",401415209,2022,1,"Air Force","Northern Iowa",48,17,"Northern Iowa @ Air Force","Air Force -16.0","47.0"
"186",401443324,2022,1,"Bethany (WV)","Hiram",26,16,"Hiram @ Bethany (WV)",NA,NA
"187",401430968,2022,1,"Luther","Presentation College",6,29,"Presentation College @ Luther",NA,NA
"188",401433397,2022,1,"Rensselaer","Dickinson",14,7,"Dickinson @ Rensselaer",NA,NA
"189",401432671,2022,1,"Washington & Jefferson","John Carroll",35,26,"John Carroll @ Washington & Jefferson",NA,NA
"190",401441945,2022,1,"Keystone","Wilkes",21,48,"Wilkes @ Keystone",NA,NA
"191",401431136,2022,1,"Mount St. Joseph","Baldwin-Wallace",31,28,"Baldwin-Wallace @ Mount St. Joseph",NA,NA
"192",401432680,2022,1,"Mount Union","Defiance",65,0,"Defiance @ Mount Union",NA,NA
"193",401431059,2022,1,"Coast Guard","University of New England",10,17,"University of New England @ Coast Guard",NA,NA
"194",401431821,2022,1,"Walsh","Tiffin",0,42,"Tiffin @ Walsh",NA,NA
"195",401431246,2022,1,"Bethel (MN)","Pacific Lutheran",41,9,"Pacific Lutheran @ Bethel (MN)",NA,NA
"196",401432510,2022,1,"Central","St. Olaf College",44,13,"St. Olaf College @ Central",NA,NA
"197",401432560,2022,1,"Martin Luther College","Concordia (WI)",14,35,"Concordia (WI) @ Martin Luther College",NA,NA
"198",401432514,2022,1,"Wisconsin-Eau Claire","Loras College",30,27,"Loras College @ Wisconsin-Eau Claire",NA,NA
"199",401420822,2022,1,"Youngstown State","Duquesne",31,14,"Duquesne @ Youngstown State","Youngstown State -16.5","53.5"
"200",401431293,2022,1,"Knox College","Westminster",26,0,"Westminster @ Knox College",NA,NA
"201",401404057,2022,1,"Iowa State","Southeast Missouri State",42,10,"Southeast Missouri State @ Iowa State","Iowa State -33.5","54.5"
"202",401425513,2022,1,"Delaware State","Lincoln (PA)",34,0,"Lincoln (PA) @ Delaware State",NA,NA
"203",401413214,2022,1,"Jacksonville State","Davidson",35,17,"Davidson @ Jacksonville State","Jacksonville State -26.5","61.5"
"204",401445818,2022,1,"Bloomsburg","Stonehill",30,33,"Stonehill @ Bloomsburg",NA,NA
"205",401432975,2022,1,"Minot State","Winona State",10,24,"Winona State @ Minot State",NA,NA
"206",401432810,2022,1,"Hendrix College","Austin College",20,0,"Austin College @ Hendrix College",NA,NA
"207",401432793,2022,1,"Maryville TN","Berry College",24,31,"Berry College @ Maryville TN",NA,NA
"208",401435059,2022,1,"Millikin","Greenville",28,14,"Greenville @ Millikin",NA,NA
"209",401431077,2022,1,"Elmhurst","UW-River Falls",0,63,"UW-River Falls @ Elmhurst",NA,NA
"210",401431117,2022,1,"Olivet College","Franklin",35,31,"Franklin @ Olivet College",NA,NA
"211",401430996,2022,1,"Texas Lutheran","Howard Payne",45,59,"Howard Payne @ Texas Lutheran",NA,NA
"212",401433408,2022,1,"McMurry","Birmingham-Southern",9,26,"Birmingham-Southern @ McMurry",NA,NA
"213",401430975,2022,1,"Eureka College","Nebraska Wesleyan University",6,31,"Nebraska Wesleyan University @ Eureka College",NA,NA
"214",401431298,2022,1,"Lake Forest","Wisconsin Lutheran",42,7,"Wisconsin Lutheran @ Lake Forest",NA,NA
"215",401431318,2022,1,"Concordia (IL)","Chicago",14,34,"Chicago @ Concordia (IL)",NA,NA
"216",401435346,2022,1,"UW-Oshkosh","East Texas Baptist",52,13,"East Texas Baptist @ UW-Oshkosh",NA,NA
"217",401435103,2022,1,"St. Johns (MN)","UW-Whitewater",24,10,"UW-Whitewater @ St. Johns (MN)",NA,NA
"218",401403971,2022,1,"UCLA","Bowling Green",45,17,"Bowling Green @ UCLA","UCLA -24.0","56.0"
"219",401438680,2022,1,"Willamette","Pomona-Pitzer",21,44,"Pomona-Pitzer @ Willamette",NA,NA
"220",401431579,2022,1,"Lake Erie College","Hillsdale",31,35,"Hillsdale @ Lake Erie College",NA,NA
"221",401413333,2022,1,"Montana","Northwestern State",47,0,"Northwestern State @ Montana","Montana -33.5","47.5"
"222",401415211,2022,1,"Wyoming","Tulsa",40,37,"Tulsa @ Wyoming","Tulsa -6.5","46.0"
"223",401403967,2022,1,"San Diego State","Arizona",20,38,"Arizona @ San Diego State","San Diego State -6.5","46.5"
"224",401405063,2022,1,"Nebraska","North Dakota",38,17,"North Dakota @ Nebraska","Nebraska -28.0","62.5"
"225",401403858,2022,1,"Georgia","Oregon",49,3,"Oregon @ Georgia","Georgia -16","54.0"
"226",401426542,2022,1,"UT San Antonio","Houston",35,37,"Houston @ UT San Antonio","Houston -4.0","62.0"
"227",401411097,2022,1,"Miami","Bethune-Cookman",70,13,"Bethune-Cookman @ Miami","Miami -49.5","60.5"
"228",401403855,2022,1,"Arkansas","Cincinnati",31,24,"Cincinnati @ Arkansas","Arkansas -7.0","54.5"
"229",401415015,2022,1,"Marshall","Norfolk State",55,3,"Norfolk State @ Marshall","Marshall -40.5","59"
"230",401420836,2022,1,"North Dakota State","Drake",56,14,"Drake @ North Dakota State","North Dakota State -48","52"
"231",401426541,2022,1,"Oklahoma","UTEP",45,13,"UTEP @ Oklahoma","Oklahoma -31.0","58.5"
"232",401415612,2022,1,"South Florida","BYU",21,50,"BYU @ South Florida","BYU -12.5","57.5"
"233",401403968,2022,1,"California","UC Davis",34,13,"UC Davis @ California","California -14.0","44.0"
"234",401403860,2022,1,"Ole Miss","Troy",28,10,"Troy @ Ole Miss","Ole Miss -21.0","57.0"
"235",401445811,2022,1,"Lewis & Clark","Puget Sound",41,15,"Puget Sound @ Lewis & Clark",NA,NA
"236",401415176,2022,1,"Northern Colorado","Houston Christian",34,46,"Houston Christian @ Northern Colorado","Northern Colorado -16","53.5"
"237",401413236,2022,1,"Eastern Washington","Tennessee State",36,29,"Tennessee State @ Eastern Washington","Eastern Washington -22.5","62.5"
"238",401430671,2022,1,"Shaw","Wingate",7,21,"Wingate @ Shaw",NA,NA
"239",401439513,2022,1,"Edward Waters","Clark Atlanta",34,39,"Clark Atlanta @ Edward Waters",NA,NA
"240",401421116,2022,1,"South Alabama","Nicholls",48,7,"Nicholls @ South Alabama","South Alabama -13.5","53.0"
"241",401432888,2022,1,"Wisconsin-La Crosse","Dakota State",42,7,"Dakota State @ Wisconsin-La Crosse",NA,NA
"242",401415212,2022,1,"Nevada","Texas State",38,14,"Texas State @ Nevada","Texas State -2.0","51.5"
"243",401431854,2022,1,"Morehouse","West Alabama",16,24,"West Alabama @ Morehouse",NA,NA
"244",401426540,2022,1,"USC","Rice",66,14,"Rice @ USC","USC -33.0","62.0"
"245",401426538,2022,1,"James Madison","Middle Tennessee",44,7,"Middle Tennessee @ James Madison","James Madison -4.5","59.5"
"246",401426536,2022,1,"Ohio","Florida Atlantic",41,38,"Florida Atlantic @ Ohio","Florida Atlantic -6.0","51.5"
"247",401420777,2022,1,"Georgia Southern","Morgan State",59,7,"Morgan State @ Georgia Southern","Georgia Southern -39.5","54.0"
"248",401432880,2022,1,"Randolph-Macon","NC Wesleyan",49,7,"NC Wesleyan @ Randolph-Macon",NA,NA
"249",401430921,2022,1,"Buena Vista","Gustavus Adolphus",20,62,"Gustavus Adolphus @ Buena Vista",NA,NA
"250",401430695,2022,1,"Lenoir-Rhyne","Virginia State",38,19,"Virginia State @ Lenoir-Rhyne",NA,NA
"251",401444470,2022,1,"Livingstone","Catawba",19,44,"Catawba @ Livingstone",NA,NA
"252",401429860,2022,1,"Benedict College","Elizabeth City State",52,14,"Elizabeth City State @ Benedict College",NA,NA
